order_id,product_id,discount,profits,quantity,sales
US-2015-138121,OFF-BI-10000320,0.0,14.4648,4,29.52
US-2015-138121,FUR-CH-10003846,0.0,48.4704,3,302.94
US-2015-138121,FUR-CH-10004875,0.0,38.4372,2,142.36
US-2015-138121,FUR-CH-10003817,0.0,136.665,9,546.66
US-2015-138121,FUR-FU-10002116,0.0,14.8491,3,212.13
CA-2017-140298,OFF-AR-10003481,0.2,0.5904,2,5.248
CA-2017-140298,OFF-ST-10004180,0.2,-14.8832,2,74.416
CA-2017-140298,OFF-PA-10003657,0.2,2.14,2,6.848
CA-2017-140298,FUR-FU-10001967,0.6,-6.9965,1,7.996
CA-2016-166240,OFF-AP-10002082,0.8,-19.602,2,8.712
CA-2016-158435,OFF-SU-10000381,0.0,18.8993,7,65.17
CA-2016-158435,OFF-LA-10002475,0.0,6.8714,2,14.62
CA-2016-158435,FUR-FU-10003975,0.0,17.324,4,173.24
CA-2017-138149,OFF-BI-10003091,0.2,302.373,5,895.92
CA-2017-138149,OFF-ST-10002974,0.0,39.213,3,130.71
CA-2017-138149,OFF-AR-10000255,0.0,3.0368,2,11.68
CA-2017-138149,TEC-AC-10001284,0.0,22.4316,3,62.31
CA-2014-112403,OFF-BI-10003529,0.7,-0.5964,1,0.852
CA-2014-108273,OFF-PA-10000029,0.2,12.7008,7,36.288
CA-2014-108273,FUR-FU-10002116,0.6,-74.9526,2,56.568
CA-2017-121643,TEC-PH-10002200,0.2,38.7792,2,344.704
US-2015-122910,TEC-PH-10000441,0.2,20.1584,2,201.584
CA-2017-143126,FUR-TA-10002958,0.0,88.7332,2,521.96
CA-2015-129042,OFF-AR-10001662,0.0,2.2194,3,8.22
CA-2015-109736,OFF-PA-10004101,0.0,21.7728,7,45.36
CA-2015-142601,OFF-ST-10002756,0.0,9.4717,7,947.17
CA-2015-142601,OFF-PA-10000483,0.0,27.882,2,61.96
CA-2014-106229,FUR-TA-10002041,0.5,-209.7693,3,268.935
US-2017-135230,OFF-AR-10001166,0.0,2.9562,1,7.58
CA-2016-159653,OFF-LA-10004345,0.0,7.2177,3,14.73
CA-2016-131968,OFF-BI-10002852,0.7,-6.9216,2,9.888
CA-2016-131968,OFF-AP-10001058,0.2,50.3658,3,671.544
CA-2014-119151,OFF-ST-10003470,0.0,55.896,4,1117.92
CA-2014-119151,FUR-BO-10003159,0.2,-37.9434,3,275.952
CA-2014-123323,OFF-BI-10003684,0.2,46.179,7,123.144
CA-2016-124681,TEC-AC-10000487,0.2,3.3099,3,15.576
US-2015-103996,OFF-PA-10001736,0.0,99.9408,6,212.64
US-2015-103996,OFF-PA-10001609,0.0,4.5402,3,9.87
US-2015-103996,TEC-AC-10003116,0.0,20.7675,3,53.25
US-2015-103996,FUR-FU-10004586,0.0,9.5616,3,19.92
CA-2016-120530,FUR-CH-10000454,0.1,146.388,3,658.746
CA-2015-155054,OFF-BI-10004970,0.0,3.8822,2,8.26
CA-2015-155054,OFF-BI-10002824,0.0,13.428,2,29.84
CA-2015-155054,TEC-AC-10003657,0.0,14.9556,2,67.98
CA-2015-105725,OFF-LA-10003510,0.0,28.0876,2,61.06
CA-2015-105725,FUR-TA-10001676,0.2,-0.8886,1,35.544
CA-2017-164364,OFF-LA-10004853,0.0,4.5816,2,9.96
CA-2017-164364,OFF-AR-10000315,0.0,2.3025,3,9.21
CA-2017-164364,OFF-SU-10000381,0.0,8.0997,3,27.93
CA-2017-168123,OFF-FA-10002763,0.0,2.528,2,7.9
CA-2017-168123,OFF-ST-10000877,0.0,57.5016,4,221.16
CA-2017-168123,OFF-BI-10001071,0.0,62.7004,2,127.96
CA-2017-168123,OFF-BI-10001097,0.0,9.1581,3,18.69
CA-2016-120005,OFF-SU-10004782,0.0,7.605,3,25.35
CA-2016-120005,FUR-FU-10000672,0.0,11.9952,3,35.28
CA-2016-123526,OFF-PA-10002986,0.0,16.032,5,33.4
CA-2016-127649,TEC-MA-10001972,0.2,62.82,3,837.6
CA-2016-159989,TEC-PH-10000169,0.2,-9.153,3,40.68
CA-2017-103499,FUR-CH-10001482,0.2,-23.5764,2,209.568
US-2015-167220,TEC-AC-10002018,0.2,6.4308,4,22.368
CA-2017-126354,OFF-BI-10000301,0.7,-2.588,2,3.882
CA-2017-126354,OFF-PA-10004381,0.2,40.3536,3,115.296
CA-2017-169817,OFF-BI-10004141,0.7,-1.5264,2,1.908
US-2017-144582,OFF-BI-10001575,0.8,-69.3952,7,43.372
CA-2014-121573,TEC-PH-10000984,0.0,219.5088,4,783.96
CA-2014-121573,OFF-BI-10000666,0.2,18.336,2,48.896
CA-2014-121573,OFF-BI-10003712,0.2,2.8478,2,7.856
CA-2016-117660,OFF-LA-10003720,0.2,1.9926,2,5.904
CA-2016-117660,OFF-SU-10001664,0.2,1.0284,2,13.712
CA-2014-112851,OFF-EN-10001453,0.0,85.9818,3,182.94
CA-2017-123701,OFF-AR-10001860,0.0,9.9936,4,27.76
CA-2015-118227,OFF-AR-10001044,0.0,7.5371,1,25.99
CA-2015-123155,TEC-AC-10002473,0.2,29.799,5,113.52
CA-2015-123155,TEC-PH-10001809,0.2,22.4925,3,359.88
CA-2017-158883,OFF-PA-10004733,0.2,9.1872,4,25.344
US-2016-114888,OFF-BI-10003355,0.2,4.1832,3,11.952
US-2016-114888,OFF-SU-10001212,0.0,1.872,3,6.24
US-2014-167262,TEC-PH-10000486,0.2,83.5128,8,742.336
CA-2017-119746,FUR-FU-10004909,0.6,-4.04,1,6.464
CA-2017-119746,OFF-LA-10001613,0.2,4.176,5,11.52
CA-2017-119746,TEC-PH-10004447,0.2,16.6788,2,222.384
CA-2017-108091,OFF-AR-10000255,0.0,6.0736,4,23.36
CA-2016-101630,OFF-LA-10004425,0.0,4.0749,3,8.67
CA-2016-101630,OFF-SU-10001664,0.0,6.6846,3,25.71
CA-2017-132346,OFF-AP-10000696,0.0,33.3102,7,100.94
CA-2014-150301,FUR-CH-10002647,0.1,10.647,1,63.882
CA-2014-159310,FUR-CH-10002758,0.3,0.0,4,683.144
CA-2014-159310,OFF-BI-10000201,0.8,-2.214,3,1.476
CA-2014-159310,OFF-SU-10004115,0.2,3.5623,7,40.712
US-2017-147984,OFF-PA-10000806,0.0,137.151,5,279.9
CA-2015-104346,OFF-AR-10001473,0.2,1.148,5,13.12
CA-2015-104346,FUR-BO-10003450,0.7,-143.7904,4,69.576
CA-2015-104346,OFF-AR-10001545,0.2,0.4752,3,4.224
CA-2015-104346,TEC-AC-10004396,0.2,-6.534,4,58.08
CA-2015-104346,FUR-FU-10002456,0.2,15.0696,9,52.416
CA-2015-104346,FUR-FU-10001473,0.2,10.984,5,54.92
CA-2015-104346,FUR-TA-10000849,0.5,-248.166,5,364.95
CA-2015-104346,OFF-PA-10001166,0.2,28.7064,3,85.056
CA-2015-104346,OFF-PA-10003256,0.2,9.6936,3,27.696
US-2015-141684,OFF-PA-10002870,0.0,11.232,4,24.96
CA-2015-144722,FUR-FU-10001215,0.0,18.1146,1,43.13
CA-2015-120516,OFF-BI-10004187,0.0,2.7072,3,5.64
US-2016-148901,OFF-BI-10001718,0.7,-44.1462,3,57.582
US-2016-148901,OFF-PA-10004983,0.2,10.8864,6,31.104
US-2016-148901,FUR-FU-10002396,0.2,8.3028,3,30.192
US-2016-148901,TEC-PH-10003988,0.2,4.36,5,43.6
US-2016-148901,OFF-AR-10002467,0.2,0.4172,2,4.768
US-2016-148901,OFF-BI-10004002,0.7,-7.612,2,10.38
US-2016-148901,OFF-BI-10002309,0.7,-9.8208,8,13.392
CA-2017-136364,TEC-PH-10003885,0.4,-7.2589,1,39.594
CA-2017-136364,FUR-FU-10002501,0.2,19.3392,9,91.008
CA-2015-137708,OFF-PA-10000176,0.0,18.2112,2,37.94
CA-2015-137708,OFF-PA-10000327,0.0,19.26,10,42.8
CA-2015-137708,OFF-ST-10004634,0.0,10.089,3,33.63
CA-2014-149055,OFF-EN-10003040,0.2,21.1977,3,62.808
CA-2015-151589,OFF-PA-10003228,0.0,91.9508,4,195.64
CA-2015-151589,TEC-PH-10004345,0.0,71.97,2,239.9
CA-2016-121370,FUR-CH-10000785,0.3,-21.7176,3,380.058
CA-2016-121370,TEC-CO-10004115,0.4,179.9964,4,1199.976
CA-2016-121370,FUR-FU-10002813,0.2,9.7152,3,48.576
CA-2016-111696,OFF-PA-10002751,0.0,8.073,3,17.94
CA-2014-139598,OFF-PA-10004569,0.2,6.1641,3,18.264
CA-2014-139598,OFF-AP-10002998,0.2,5.6316,2,34.656
CA-2014-139598,OFF-AP-10003287,0.2,8.1552,2,81.552
CA-2014-139598,OFF-ST-10001370,0.2,-42.588,4,227.136
CA-2017-117436,OFF-BI-10004040,0.0,5.0764,2,10.36
CA-2015-140025,OFF-AP-10002651,0.8,-1181.2824,8,463.248
CA-2015-140025,TEC-AC-10002402,0.2,47.994,6,383.952
CA-2016-134222,OFF-BI-10001658,0.7,-35.8848,6,44.856
CA-2016-140018,TEC-MA-10000752,0.7,-24.276,7,30.345
CA-2016-140018,FUR-CH-10003817,0.3,-9.111,3,127.554
CA-2016-140018,FUR-FU-10001876,0.2,15.5904,3,77.952
US-2017-136707,OFF-BI-10003460,0.2,4.9056,4,14.016
CA-2014-152562,OFF-ST-10000464,0.0,19.4656,2,69.52
CA-2014-152562,OFF-AR-10001919,0.0,1.6356,3,5.64
CA-2016-152408,OFF-BI-10002393,0.2,4.4772,3,13.776
CA-2014-120278,OFF-AP-10001293,0.0,68.8464,6,245.88
CA-2014-120278,OFF-ST-10004258,0.0,9.8901,3,36.63
CA-2014-120278,OFF-ST-10002214,0.0,5.8708,2,22.58
CA-2014-120278,OFF-BI-10004970,0.0,5.8233,3,12.39
CA-2017-167661,OFF-BI-10002571,0.2,13.473,5,39.92
CA-2017-167661,OFF-PA-10002581,0.0,27.882,2,61.96
CA-2017-167661,OFF-BI-10001097,0.2,7.2268,4,19.936
CA-2017-106831,OFF-BI-10003429,0.7,-2.6586,2,3.798
CA-2017-106831,OFF-PA-10000682,0.2,10.0572,6,27.744
CA-2017-106831,TEC-PH-10001700,0.4,-34.3148,4,158.376
CA-2017-154123,FUR-FU-10000629,0.0,11.5836,2,27.58
CA-2016-136049,OFF-BI-10001267,0.7,-4.0722,3,5.553
CA-2017-118402,OFF-ST-10001418,0.2,-54.882,5,243.92
US-2016-139388,OFF-FA-10004968,0.0,0.2992,4,14.96
US-2014-128685,OFF-BI-10004140,0.2,2.245,2,7.184
CA-2015-124044,OFF-BI-10003460,0.2,3.6792,3,10.512
CA-2014-164469,TEC-PH-10002115,0.2,19.797,5,263.96
CA-2014-164469,OFF-AR-10003478,0.2,17.908,11,71.632
CA-2014-164469,OFF-AR-10000475,0.2,0.8162,1,9.328
CA-2014-107818,OFF-AR-10003045,0.0,2.646,2,5.88
CA-2014-107818,FUR-CH-10000454,0.2,121.99,5,975.92
CA-2014-107818,OFF-AR-10000380,0.0,91.152,8,303.84
CA-2014-107818,OFF-ST-10000736,0.0,19.4352,6,485.88
CA-2014-113320,FUR-FU-10004270,0.0,4.5144,3,12.54
CA-2014-113320,OFF-ST-10000617,0.0,0.6258,3,8.94
CA-2014-113320,FUR-FU-10001706,0.0,4.4352,3,9.24
CA-2015-137526,OFF-BI-10003364,0.2,24.5028,3,70.008
CA-2015-137526,FUR-FU-10001861,0.0,38.024,4,77.6
CA-2015-137526,FUR-FU-10004845,0.0,92.97,9,464.85
CA-2017-136063,OFF-AR-10000823,0.2,1.0192,7,10.192
CA-2016-101546,OFF-BI-10001359,0.0,843.1706,2,1793.98
CA-2014-138940,TEC-PH-10001835,0.2,265.4232,6,758.352
CA-2016-125164,OFF-BI-10001191,0.2,7.3834,1,20.368
CA-2016-125164,OFF-BI-10003982,0.2,16.8237,3,49.848
CA-2017-163531,TEC-PH-10001425,0.0,67.1916,3,239.97
CA-2017-122490,FUR-CH-10001215,0.2,150.294,6,2404.704
CA-2017-122490,OFF-BI-10001718,0.2,190.0206,11,563.024
CA-2017-122490,OFF-ST-10000991,0.0,10.3473,3,344.91
CA-2017-122490,OFF-LA-10001613,0.0,4.2336,3,8.64
CA-2017-131366,TEC-PH-10003437,0.4,-14.998,2,89.988
CA-2017-131366,OFF-PA-10000675,0.2,83.2097,7,229.544
CA-2017-164042,OFF-FA-10000840,0.2,0.6156,2,1.824
CA-2017-164042,OFF-AP-10001947,0.8,-46.716,5,18.32
CA-2017-164042,OFF-ST-10002301,0.2,-11.5938,3,48.816
CA-2017-164042,OFF-BI-10001922,0.8,-1.9602,1,1.188
CA-2014-132864,TEC-AC-10001267,0.2,29.95,5,119.8
US-2014-155817,OFF-ST-10000532,0.2,4.6176,2,61.568
US-2014-155817,OFF-AR-10002335,0.2,0.4644,3,6.192
US-2016-131891,OFF-BI-10000201,0.7,-1.476,3,2.214
CA-2017-143567,OFF-EN-10004846,0.0,2.6068,2,5.32
CA-2017-143567,FUR-CH-10000454,0.0,292.776,4,975.92
CA-2017-143567,TEC-AC-10004145,0.0,517.4793,9,2249.91
CA-2017-143567,OFF-ST-10001580,0.0,16.7776,4,59.92
CA-2017-104080,OFF-BI-10003876,0.2,64.2,5,171.2
CA-2017-104080,OFF-AR-10001972,0.0,0.8736,2,3.36
CA-2014-151379,OFF-PA-10000595,0.0,52.532,5,114.2
CA-2016-163167,FUR-CH-10004477,0.0,52.9743,3,182.67
CA-2016-163167,TEC-AC-10003441,0.0,6.102,6,101.7
CA-2016-163167,OFF-ST-10004459,0.0,56.301,3,1126.02
CA-2016-163167,OFF-ST-10003805,0.0,315.825,6,1263.3
CA-2016-135776,OFF-AR-10001246,0.0,2.5578,3,8.82
CA-2016-135776,OFF-PA-10001295,0.0,18.2112,2,37.94
CA-2016-135776,OFF-AR-10001231,0.0,1.176,2,4.2
CA-2016-135776,OFF-ST-10002743,0.0,2.2728,2,227.28
CA-2016-135776,OFF-PA-10004327,0.0,22.992,1,47.9
CA-2016-135776,OFF-EN-10004773,0.0,30.3604,2,61.96
CA-2016-135776,OFF-ST-10003470,0.0,55.896,4,1117.92
US-2014-122021,FUR-CH-10003761,0.3,-7.8588,2,183.372
US-2014-122021,OFF-PA-10002230,0.2,2.8884,2,7.968
CA-2016-130484,OFF-BI-10000088,0.7,-18.4464,8,26.352
CA-2017-120936,OFF-ST-10001526,0.0,125.1432,4,481.32
CA-2017-120936,OFF-SU-10002557,0.0,3.6348,1,13.98
CA-2017-110884,OFF-BI-10003669,0.2,9.072,6,25.92
CA-2017-110884,OFF-LA-10003510,0.0,42.1314,3,91.59
US-2014-161613,FUR-CH-10003746,0.3,-19.2588,3,674.058
US-2014-146353,OFF-BI-10003476,0.0,11.0016,4,22.92
US-2014-146353,OFF-ST-10001469,0.0,16.194,5,269.9
CA-2014-133809,OFF-BI-10001757,0.7,-8.6592,8,11.808
CA-2014-133809,TEC-PH-10004875,0.4,-2.0774,2,9.588
CA-2017-127306,OFF-EN-10001219,0.2,6.6468,3,18.336
CA-2017-127306,OFF-PA-10000019,0.2,12.7008,7,36.288
CA-2017-127306,TEC-PH-10001924,0.2,6.999,2,111.984
CA-2017-127306,OFF-BI-10002003,0.7,-4.577,5,5.97
CA-2017-127306,OFF-BI-10003727,0.7,-1.8392,2,2.508
CA-2015-161830,OFF-AR-10004042,0.0,10.4284,2,35.96
CA-2015-161830,OFF-BI-10001097,0.2,5.4201,3,14.952
CA-2017-163125,OFF-AR-10004344,0.2,5.8751,7,67.144
CA-2017-163125,FUR-CH-10001802,0.3,-32.6646,3,254.058
CA-2016-160304,FUR-BO-10004709,0.0,38.2668,3,173.94
CA-2016-160304,TEC-PH-10000455,0.0,67.2742,2,231.98
CA-2017-101728,OFF-BI-10002393,0.8,-3.9032,2,2.296
CA-2017-114055,OFF-PA-10004381,0.0,46.1184,2,96.08
CA-2017-114055,OFF-FA-10003059,0.0,1.1946,2,3.62
CA-2017-114055,OFF-PA-10000994,0.0,301.968,6,629.1
CA-2017-114055,TEC-PH-10002890,0.0,23.5248,2,90.48
CA-2017-126438,OFF-AR-10003338,0.0,3.72,2,14.88
CA-2017-117653,FUR-TA-10003008,0.5,-67.5435,1,91.275
CA-2017-143245,OFF-PA-10001972,0.0,9.3312,3,19.44
CA-2017-143245,FUR-CH-10000155,0.0,251.202,3,897.15
US-2014-138828,OFF-AR-10000658,0.0,16.17,5,57.75
US-2014-138828,OFF-PA-10000349,0.0,7.0218,3,14.94
CA-2017-143651,OFF-AR-10001446,0.0,6.93,2,23.1
CA-2015-106978,OFF-EN-10004483,0.2,4.2309,1,12.536
CA-2015-106978,OFF-BI-10002012,0.7,-0.792,2,1.08
CA-2015-106978,OFF-FA-10003021,0.2,0.846,3,4.512
CA-2015-155124,TEC-PH-10003356,0.2,1.6776,3,16.776
CA-2017-150931,OFF-BI-10004728,0.0,15.5204,7,33.74
CA-2014-157147,OFF-ST-10000078,0.0,238.653,5,1325.85
CA-2014-157147,FUR-BO-10003034,0.15,3.9294,3,333.999
CA-2014-157147,OFF-AR-10003514,0.0,6.567,5,19.9
CA-2015-156482,FUR-CH-10001708,0.0,266.4522,9,1268.82
CA-2015-156482,FUR-BO-10002598,0.0,82.3368,4,283.92
CA-2015-156482,OFF-AR-10001022,0.0,1.7608,2,5.68
CA-2017-106782,OFF-ST-10004459,0.0,18.767,1,375.34
CA-2016-151372,OFF-PA-10004381,0.0,46.1184,2,96.08
CA-2016-151372,OFF-BI-10000050,0.2,3.942,2,11.68
CA-2016-151372,OFF-FA-10000304,0.0,1.7876,2,4.36
CA-2014-102085,OFF-LA-10002475,0.0,13.7428,4,29.24
CA-2017-107125,OFF-BI-10001989,0.2,41.1208,7,117.488
CA-2017-107125,FUR-FU-10000732,0.0,6.0288,3,18.84
CA-2016-125815,OFF-AR-10004441,0.0,5.2164,3,12.42
CA-2015-144190,OFF-PA-10000304,0.0,6.2208,2,12.96
CA-2017-117926,OFF-AP-10002670,0.0,20.844,1,69.48
CA-2015-153906,TEC-PH-10001527,0.0,2.577,2,85.9
CA-2014-160262,OFF-AR-10002335,0.0,4.6956,7,18.06
CA-2014-160262,OFF-PA-10003641,0.0,36.4044,3,79.14
CA-2014-160262,FUR-FU-10002685,0.0,14.212,2,37.4
CA-2015-127607,OFF-BI-10001308,0.8,-4.396,2,2.512
CA-2015-127607,OFF-FA-10003485,0.2,6.1308,9,18.864
CA-2016-166226,TEC-PH-10003357,0.2,6.1192,1,61.192
CA-2016-166226,OFF-AP-10002867,0.0,18.3168,1,67.84
CA-2014-156587,FUR-CH-10004477,0.2,5.4801,1,48.712
CA-2014-156587,OFF-AR-10001427,0.0,4.6644,3,17.94
CA-2014-156587,OFF-ST-10002344,0.0,4.8588,3,242.94
CA-2016-141180,OFF-BI-10000301,0.7,-5.176,4,7.764
CA-2015-109708,TEC-PH-10001944,0.2,58.38,4,467.04
CA-2015-122406,TEC-PH-10001527,0.0,3.8655,3,128.85
CA-2015-122406,OFF-PA-10001307,0.0,4.116,2,8.4
CA-2015-122406,TEC-AC-10004571,0.0,83.9916,2,199.98
CA-2015-122406,FUR-CH-10001973,0.0,15.5372,1,110.98
US-2016-153815,FUR-CH-10000513,0.2,-28.5978,2,207.984
US-2016-153815,OFF-PA-10002421,0.2,12.6392,2,36.112
US-2016-153815,FUR-FU-10004090,0.2,5.7798,2,35.568
US-2016-153815,OFF-PA-10004071,0.2,31.0688,2,88.768
CA-2016-164896,OFF-PA-10002246,0.0,6.321,2,12.9
CA-2015-142202,TEC-AC-10003198,0.2,152.388,9,717.12
CA-2015-165050,OFF-BI-10001031,0.2,7.209,5,21.36
CA-2015-165050,OFF-BI-10003727,0.2,2.3408,2,6.688
CA-2015-165050,TEC-PH-10001336,0.0,224.4426,6,773.94
US-2016-131114,OFF-SU-10001664,0.2,1.5426,3,20.568
US-2016-131114,OFF-AP-10003971,0.8,-11.7612,2,4.356
US-2016-131114,TEC-AC-10000199,0.2,-1.428,4,19.04
CA-2014-160066,OFF-LA-10001045,0.0,2.4012,2,5.22
CA-2016-109925,OFF-ST-10003442,0.0,22.9068,3,84.84
CA-2015-160696,OFF-FA-10003059,0.2,1.1765,5,7.24
CA-2014-125171,OFF-LA-10001175,0.0,7.056,5,14.4
CA-2016-149279,OFF-PA-10003441,0.2,5.4432,3,15.552
CA-2016-149279,FUR-CH-10004287,0.2,149.148,6,1325.76
CA-2016-149279,OFF-BI-10004040,0.7,-2.1756,2,3.108
CA-2017-107321,OFF-BI-10004022,0.2,2.1684,3,6.672
CA-2017-107321,TEC-PH-10002200,0.2,77.5584,4,689.408
US-2017-122714,OFF-BI-10001120,0.8,-2929.4845,5,1889.99
CA-2015-153038,OFF-EN-10000461,0.2,18.8784,8,55.936
CA-2015-153038,OFF-LA-10004008,0.2,5.9904,8,18.432
CA-2015-153038,FUR-FU-10000221,0.2,3.556,5,20.32
CA-2014-132227,OFF-BI-10000962,0.2,18.8732,4,52.064
CA-2017-155824,OFF-AP-10000390,0.2,3.6588,1,48.784
CA-2017-155824,OFF-BI-10000014,0.7,-10.0372,4,13.092
CA-2016-129238,TEC-PH-10004120,0.2,8.2194,1,109.592
CA-2016-129238,OFF-PA-10002764,0.0,27.783,5,56.7
CA-2017-159688,TEC-AC-10000736,0.0,28.7964,1,79.99
CA-2016-136126,OFF-SU-10000898,0.0,20.155,5,69.5
CA-2016-136126,OFF-PA-10004327,0.0,91.968,4,191.6
CA-2016-155033,OFF-PA-10000143,0.0,5.0688,2,10.56
CA-2014-156006,TEC-AC-10002550,0.0,16.2486,3,47.79
CA-2015-158659,OFF-ST-10003306,0.0,207.147,5,714.3
CA-2015-169796,TEC-MA-10000045,0.0,1114.512,2,2321.9
CA-2015-169796,OFF-ST-10001505,0.0,3.0498,3,17.94
CA-2015-102876,OFF-BI-10004781,0.7,-6.9828,1,9.522
CA-2015-102876,TEC-PH-10002680,0.4,-131.994,6,791.964
CA-2015-102876,OFF-BI-10000848,0.7,-3.9384,3,4.923
US-2017-139647,FUR-BO-10004467,0.7,-356.9643,7,209.979
US-2017-160465,OFF-BI-10001670,0.7,-22.62,3,33.93
US-2017-160465,OFF-ST-10000136,0.2,25.011,7,222.32
US-2017-160465,TEC-PH-10004522,0.4,-52.641,6,210.564
CA-2014-153850,FUR-FU-10002960,0.2,9.6712,7,35.168
CA-2014-153850,TEC-PH-10002584,0.4,-250.396,4,1502.376
CA-2014-127558,FUR-FU-10002505,0.0,3.2352,3,10.11
CA-2014-127558,TEC-AC-10003832,0.0,146.7693,3,772.47
CA-2014-127558,OFF-SU-10002537,0.0,5.3196,2,20.46
CA-2017-136511,OFF-SU-10003505,0.0,17.379,3,347.58
CA-2016-133795,TEC-AC-10001465,0.0,21.792,2,72.64
CA-2016-133795,TEC-AC-10003832,0.0,146.7693,3,772.47
CA-2016-133795,FUR-FU-10003731,0.0,11.1776,4,39.92
US-2017-130953,OFF-BI-10004828,0.0,16.4052,2,33.48
US-2017-130953,TEC-PH-10003012,0.0,133.9713,3,461.97
US-2017-130953,OFF-AP-10002311,0.0,60.5528,2,137.62
US-2017-130953,FUR-CH-10004626,0.0,72.6408,3,302.67
CA-2014-151792,TEC-AC-10001606,0.2,53.9946,3,239.976
CA-2017-139304,OFF-AR-10001216,0.0,2.1684,3,8.34
CA-2017-139304,OFF-SU-10001664,0.0,2.2282,1,8.57
CA-2017-139304,OFF-BI-10002498,0.2,40.3704,8,119.616
CA-2016-155166,FUR-CH-10003968,0.0,25.5528,3,212.94
CA-2016-155166,OFF-AP-10002765,0.0,7.4172,1,26.49
CA-2015-103954,FUR-BO-10004690,0.0,48.118,5,687.4
CA-2014-169803,FUR-TA-10000688,0.0,111.1035,3,653.55
CA-2014-169803,TEC-AC-10003441,0.0,2.034,2,33.9
CA-2017-141719,TEC-AC-10003610,0.2,83.986,5,239.96
CA-2015-136469,FUR-TA-10001520,0.3,-37.1124,4,199.836
CA-2015-136469,TEC-PH-10001817,0.0,193.32,2,716.0
CA-2015-136469,OFF-BI-10004492,0.0,103.8982,7,221.06
CA-2016-158694,OFF-PA-10002421,0.0,32.5008,3,67.71
CA-2016-158694,OFF-AP-10000055,0.0,38.976,4,129.92
CA-2016-158694,FUR-FU-10000965,0.0,191.6586,9,467.46
CA-2016-158694,OFF-PA-10001363,0.0,28.858,5,61.4
CA-2016-158694,OFF-ST-10001496,0.0,187.3976,4,720.76
CA-2016-158694,OFF-BI-10004656,0.2,1.8144,3,5.184
CA-2016-158694,OFF-AR-10001227,0.0,3.969,5,14.7
US-2014-104759,OFF-BI-10002071,0.8,-13.8278,7,8.134
US-2014-104759,TEC-AC-10004901,0.2,13.9972,2,79.984
CA-2015-150511,OFF-PA-10001776,0.0,8.7138,2,18.54
CA-2015-134922,OFF-EN-10000483,0.2,7.93,2,24.4
US-2017-120607,OFF-PA-10003129,0.0,91.9508,4,195.64
CA-2015-141243,TEC-AC-10003198,0.2,84.66,5,398.4
CA-2015-141243,OFF-AR-10001246,0.2,0.7938,3,7.056
CA-2015-141243,FUR-BO-10003272,0.32,-437.5404,9,1352.3976
CA-2015-162166,OFF-PA-10002606,0.0,11.88,5,26.4
CA-2015-162166,OFF-ST-10002486,0.0,0.8376,6,41.88
CA-2016-120796,OFF-BI-10004330,0.7,-83.205,9,99.846
CA-2016-109722,TEC-PH-10000560,0.0,195.9944,2,699.98
CA-2016-109722,OFF-ST-10000060,0.0,70.1784,9,584.82
CA-2015-136798,OFF-BI-10003684,0.0,21.99,2,43.98
CA-2015-136798,TEC-PH-10000441,0.0,105.8316,3,377.97
CA-2015-136798,FUR-FU-10000723,0.0,11.1564,3,123.96
CA-2017-122196,TEC-PH-10004977,0.0,113.6742,2,391.98
CA-2017-142090,TEC-AC-10002001,0.2,81.5949,3,383.976
CA-2017-142090,FUR-TA-10001889,0.4,-653.2834,7,1781.682
CA-2017-160934,OFF-AR-10003504,0.0,6.206,5,21.4
CA-2014-124478,TEC-CO-10001571,0.0,274.995,1,549.99
CA-2014-124478,OFF-AP-10002495,0.1,37.23,3,167.535
CA-2014-124478,OFF-EN-10002500,0.0,17.253,3,38.34
CA-2014-124478,FUR-FU-10002088,0.0,22.6296,6,53.88
CA-2014-124478,TEC-PH-10001128,0.0,83.9944,2,299.98
CA-2015-145485,OFF-ST-10000649,0.0,15.7,4,62.8
CA-2017-151071,OFF-BI-10002103,0.2,4.5188,2,13.904
CA-2014-134572,FUR-TA-10001705,0.3,-95.67,5,744.1
CA-2014-134572,OFF-ST-10004634,0.2,5.605,5,44.84
CA-2014-134572,FUR-TA-10004442,0.3,-131.951,2,401.59
CA-2017-143217,OFF-BI-10002949,0.0,8.5728,3,18.24
US-2017-133312,FUR-BO-10002213,0.15,-29.6058,3,359.499
US-2017-133312,OFF-ST-10001325,0.0,2.8296,1,10.48
US-2015-137533,OFF-PA-10003441,0.2,7.2576,4,20.736
CA-2016-155138,TEC-AC-10004209,0.2,8.3524,4,35.168
CA-2016-155138,OFF-PA-10000501,0.2,23.4552,3,64.704
CA-2016-108350,OFF-PA-10003656,0.0,48.5392,4,105.52
CA-2015-144302,OFF-BI-10001107,0.8,-9.5568,2,5.792
CA-2015-109001,TEC-PH-10000562,0.4,-93.2316,7,466.158
CA-2015-109001,TEC-AC-10001101,0.2,-1.289,1,10.312
CA-2015-109001,OFF-BI-10003529,0.7,-1.7892,3,2.556
CA-2017-132738,OFF-PA-10001752,0.2,2.8884,2,7.968
CA-2017-132738,OFF-EN-10001141,0.2,3.1842,1,8.784
CA-2017-156720,OFF-FA-10003472,0.2,-0.6048,3,3.024
CA-2015-119102,OFF-ST-10004507,0.0,13.8915,3,51.45
US-2014-140452,OFF-AP-10004036,0.8,-31.536,4,14.016
US-2014-140452,FUR-TA-10004086,0.5,-120.372,5,214.95
US-2014-140452,TEC-PH-10000307,0.2,-7.008,4,35.04
